452	песни	песня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#810.688#810.935
453	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#810.935#811.182
454	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#811.182#811.429
455	лучшие	лучший	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#811.429#811.676
456	песни	песня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#811.676#811.923
457	те	тот	DET	_	Case=Nom|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#811.923#812.17
458	которые	который	PRON	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#812.17#812.417
459	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ztr1976-words#@ztr1976#812.417#812.664
460	написал	писать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#812.664#812.911
461	очень	очень	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#812.911#813.158
462	быстро	быстро	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#813.158#813.405
463	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#813.405#813.652
464	за	за	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#813.652#813.899
465	пять	пять	NUM	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#813.899#814.146
466	минут	минута	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#814.146#814.4
467	да	да	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#836.4#836.55
468	да	да	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#837.5#837.65
469	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#845.3#845.566
470	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#845.566#845.832
471	слова	слово	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#845.832#846.1
472	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#846.5#847.1
473	бард	бард	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#850.5#850.863
474	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@ztr1976-words#@ztr1976#850.863#851.226
475	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#851.226#851.589
476	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#851.589#851.952
477	предполагает	предполагать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#851.952#852.315
478	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#852.315#852.678
479	к	ка	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#852.678#853.041
480	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#853.041#853.404
481	каких-то	какой-то	DET	_	Case=Gen|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#853.404#853.767
482	музыкальных	музыкальный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#853.767#854.13
483	феерий	феерия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#854.13#854.5
484	но	но	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#856.4#856.65
485	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#856.65#856.9
486	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#856.9#857.15
487	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#857.15#857.4
488	к	к	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#857.4#857.65
489	себе	себя	PRON	_	Case=Dat	_	_	_	@ztr1976-words#@ztr1976#857.65#857.9
490	относиться	относиться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#857.9#858.15
491	серьёзно	серьёзно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#858.15#858.4
492	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#858.5#858.706
493	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#858.706#858.912
494	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#858.912#859.118
495	отношусь	относиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#859.118#859.324
496	к	к	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#859.324#859.53
497	себе	себя	PRON	_	Case=Dat	_	_	_	@ztr1976-words#@ztr1976#859.53#859.736
498	серьёзно	серьёзно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#859.736#859.942
499	как	как	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#859.942#860.148
500	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#860.148#860.354
501	э	эра	INTJ	_	_	_	_	_	@ztr1976-words#@ztr1976#860.354#860.56
502	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#860.56#860.766
503	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#860.766#860.972
504	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#860.972#861.178
505	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#861.178#861.384
506	себя	себя	PRON	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#861.384#861.6
507	поэтом	поэтом	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#863.0#863.55
508	да	да	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#865.1#865.4
509	да	да	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#866.7#866.907
510	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#866.907#867.114
511	но	но	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#867.114#867.321
512	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#867.321#867.528
513	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#867.528#867.735
514	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#867.735#867.942
515	себя	себя	PRON	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#867.942#868.149
516	поэтом	поэт	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#868.149#868.356
517	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#868.356#868.563
518	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#868.563#868.77
519	пишу	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#868.77#868.977
520	именно	именно	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#868.977#869.184
521	что	что	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#869.184#869.391
522	тексты	текст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#869.391#869.6
523	ммм	мм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#871.5#871.811
524	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#871.811#872.122
525	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#872.122#872.433
526	оцениваю	оценивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#872.433#872.744
527	свои	свой	DET	_	Case=Nom|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#872.744#873.055
528	тексты	текст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#873.055#873.366
529	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#873.366#873.677
530	как	как	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#873.677#873.988
531	поэзию	поэзия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#873.988#874.3
532	да	да	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#875.15#875.3
533	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#877.2#877.488
534	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#877.488#877.776
535	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#877.776#878.064
536	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#878.064#878.352
537	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#878.352#878.64
538	и	и	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#878.64#878.928
539	музыкой	музыка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#878.928#879.216
540	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#879.216#879.504
541	заниматься	заниматься	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#879.504#879.792
542	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#879.792#880.08
543	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#880.08#880.368
544	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@ztr1976-words#@ztr1976#880.368#880.656
545	легче	легкий	ADJ	_	Degree=Cmp	_	_	_	@ztr1976-words#@ztr1976#880.656#880.944
546	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#880.944#881.232
547	а	а	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#881.232#881.52
548	просто	просто	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#881.52#881.808
549	понятнее	понятный	ADJ	_	Degree=Cmp	_	_	_	@ztr1976-words#@ztr1976#881.808#882.1
550	потому	потому	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#883.75#884.109
551	что	что	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#884.109#884.468
552	ммм	мм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#884.468#884.827
553	музыкой	музыка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#884.827#885.186
554	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#885.186#885.545
555	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#885.545#885.904
556	заниматься	заниматься	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#885.904#886.263
557	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#886.263#886.622
558	качестве	качество	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#886.622#886.981
559	хобби	хобби	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#886.981#887.34
560	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@ztr1976-words#@ztr1976#887.34#887.699
561	успокоиться	успокоиться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#887.699#888.058
562	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#888.058#888.417
563	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#888.417#888.776
564	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#888.776#889.135
565	просто	просто	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#889.135#889.494
566	что-то	что-то	PRON	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#889.494#889.853
567	записывать	записывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#889.853#890.212
568	наигрывать	наигрывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#890.212#890.571
569	настукивать	настукивать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#890.571#890.93
570	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#890.93#891.289
571	аа	а	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#891.289#891.648
572	поэзия	поэзия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#891.648#892.007
573	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#892.007#892.366
574	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#892.366#892.725
575	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#892.725#893.084
576	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#893.084#893.443
577	а	а	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#893.443#893.802
578	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#893.802#894.161
579	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#894.161#894.52
580	вер...	вер...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#894.52#894.879
581	вернее	верный	ADV	_	Degree=Cmp	_	_	_	@ztr1976-words#@ztr1976#894.879#895.238
582	а	а	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#895.238#895.597
583	тексты	текст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#895.597#895.956
584	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#895.956#896.315
585	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#896.315#896.674
586	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ztr1976-words#@ztr1976#896.674#897.033
587	написать	писать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#897.033#897.392
588	определённый	определённый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#897.392#897.751
589	текст	текст	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#897.751#898.11
590	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#898.11#898.469
591	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#898.469#898.828
592	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#898.828#899.187
593	труд	труд	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#899.187#899.55
594	да	да	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#936.9#937.175
595	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ztr1976-words#@ztr1976#937.175#937.45
596	очень	очень	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#937.45#937.725
597	сиюминутные	сиюминутный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#937.725#938.0
598	и	и	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#971.8#972.0
599	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#972.0#972.2
600	думаете	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#972.2#972.4
601	ли	ли	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#972.4#972.6
602	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ztr1976-words#@ztr1976#972.6#972.8
603	#смеётся#	#смеётся#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#974.032#975.77
604	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#976.6#976.733
605	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#976.733#976.866
606	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#976.866#977.0
607	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#977.8#978.35
608	искренне	искренне	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#978.35#978.9
609	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#981.1#981.342
610	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#981.342#981.584
611	просто	просто	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#981.584#981.826
612	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#981.826#982.068
613	сама	сам	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#982.068#982.31
614	себя	себя	PRON	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#982.31#982.552
615	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#982.552#982.8
616	сказала	сказать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#983.1#983.8
617	сложно	сложно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#990.5#990.925
618	судить	судить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#990.925#991.35
619	ээ	ээ	NOUN	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#991.5#991.966
620	аа	ао	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#991.966#992.432
621	но	но	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#992.432#992.898
622	по	по	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#992.898#993.364
623	меньшей	меньший	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#993.364#993.83
624	мере	мера	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#993.83#994.296
625	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#994.296#994.762
626	очень	очень	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#994.762#995.228
627	#откашливается#	#откашливается#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#995.228#995.7
628	правдиво	правдиво	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#996.5#996.843
629	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#996.843#997.186
630	очень	очень	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#997.186#997.529
631	правдиво	правдивый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ztr1976-words#@ztr1976#997.529#997.872
632	по	по	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#997.872#998.215
633	отношению	отношение	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#998.215#998.558
634	к	к	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#998.558#998.901
635	профессии	профессия	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#998.901#999.25
636	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1000.0#1000.323
637	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1000.323#1000.646
638	подстраиваюсь	подстраиваться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1000.646#1000.969
639	ни	ни	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1000.969#1001.292
640	под	под	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1001.292#1001.615
641	формат	формат	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1001.615#1001.938
642	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1001.938#1002.261
643	ни	ни	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1002.261#1002.584
644	под	под	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1002.584#1002.907
645	что	что	PRON	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#1002.907#1003.23
646	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1003.23#1003.553
647	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1003.553#1003.876
648	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1003.876#1004.199
649	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1004.199#1004.522
650	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1004.522#1004.845
651	э	эра	INTJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1004.845#1005.168
652	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1005.168#1005.491
653	действительно	действительно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1005.491#1005.814
654	писать	писать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1005.814#1006.137
655	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1006.137#1006.46
656	тк...	тк...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1006.46#1006.783
657	шт...	шт...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1006.783#1007.106
658	так	так	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1007.106#1007.429
659	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@ztr1976-words#@ztr1976#1007.429#1007.752
660	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1007.752#1008.075
661	понравилось	понравиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1008.075#1008.4
662	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1015.6#1015.95
663	давно	давно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1015.95#1016.3
664	десять	десять	NUM	_	Case=Nom	_	_	_	@ztr1976-words#@ztr1976#1016.7#1016.9
665	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1023.9#1024.205
666	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1024.205#1024.51
667	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1024.51#1024.815
668	проучилась	проучиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1024.815#1025.12
669	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1025.12#1025.425
670	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1025.425#1025.73
671	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1025.73#1026.035
672	сколько	сколько	NUM	_	_	_	_	_	@ztr1976-words#@ztr1976#1026.035#1026.34
673	?	?	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1026.34#1026.65
674	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1027.7#1027.95
675	семестр	семестр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1027.95#1028.2
676	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1031.3#1031.564
677	поехала	поехать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1031.564#1031.828
